distance,offset,rz,dihedral,energy
4.23,0.92,4.128740728115536,80.07,-9.138837220483628
4.69,0.24,4.683855249684815,79.67,-9.136278775166948
4.74,0.19,4.736190452251683,85.35,-9.135880956721216
4.61,0.84,4.532824726370964,82.0,-9.132935271511377
4.72,0.4,4.703020306143702,83.07,-9.131517685505983
4.73,0.37,4.715506335485088,84.12,-9.13139056777216
4.44,1.11,4.299011514290234,82.56,-9.13092096976893
4.65,0.67,4.601478023418128,79.8,-9.13024978875356
4.26,1.06,4.126015026632841,84.28,-9.127670418506373
4.73,0.29,4.721101566371985,84.55,-9.127574944188192
4.25,1.15,4.091454509095757,89.99,-9.126171687341962
4.74,0.23,4.734416542722028,89.15,-9.12462836726939
4.23,1.01,4.107651397088123,83.81,-9.124535901875952
4.68,0.52,4.651021393199563,80.17,-9.12417653470976
4.19,0.77,4.118640552415324,75.64,-9.123572844209887
4.32,0.98,4.207374478222731,78.98,-9.1215412188298
4.22,0.91,4.120715957209378,80.13,-9.120264783551168
4.62,0.76,4.557060456039617,79.39,-9.119739685466454
4.72,0.49,4.694496778143532,84.52,-9.11812713729613
4.69,0.43,4.6702462461844565,80.26,-9.117259872729113
4.21,0.8,4.133291666456652,76.2,-9.11690465656285
4.73,0.3,4.720476670845859,84.25,-9.1132812045895
4.5,0.75,4.437059837324712,76.05,-9.11320077796264
4.21,0.98,4.0943497652252425,84.24,-9.112641316855164
4.5,1.11,4.36095173098717,82.85,-9.111695631159298
4.14,0.59,4.097743281368417,70.9,-9.111016530952202
4.72,0.4,4.703020306143702,83.86,-9.109982480639774
4.18,0.63,4.132251202431914,70.8,-9.1085441598595
4.74,0.26,4.732863826479693,88.18,-9.106928234402558
4.73,0.35,4.717032965752943,83.1,-9.106460938134909
4.32,1.14,4.16686932840472,84.52,-9.1049207744103
4.68,0.85,4.6021625351567055,83.34,-9.099689064557069
4.74,0.22,4.734891762226461,86.7,-9.097994473276549
4.69,0.5,4.663271383910656,80.16,-9.096406737436949
4.4,1.22,4.227481519770371,85.94,-9.095031145648194
4.25,0.99,4.133086014106167,81.79,-9.094550881237714
4.73,0.71,4.676408878616155,85.44,-9.092126071594736
4.53,1.27,4.348333013926141,86.76,-9.09083283663194
4.74,0.18,4.736581045437732,85.8,-9.089066744374946
4.5,1.11,4.36095173098717,82.63,-9.08861133377915
4.25,1.07,4.113101019911862,84.68,-9.08807472277184
4.74,0.33,4.728498704663036,85.77,-9.08698755818719
4.16,0.92,4.056993961050472,84.8,-9.086208234051648
4.18,0.79,4.104668074278357,76.38,-9.08428093337688
4.73,0.38,4.714711019776292,84.9,-9.082833568914898
4.73,0.59,4.6930587040862815,84.49,-9.081470182791644
4.21,0.86,4.121225545878313,78.15,-9.081118067114463
4.52,1.34,4.316804373607865,88.25,-9.080485428372254
4.6,1.26,4.424070523850179,87.66,-9.079662555067122
4.75,0.6,4.711952886012338,89.89,-9.078146660921783
4.74,0.3,4.730496802662485,84.78,-9.075462584409586
4.57,0.63,4.526367196770496,75.05,-9.075317686821563
4.64,0.81,4.568752564978761,80.46,-9.074080327186394
4.54,0.16,4.53717974076408,67.93,-9.07144199424898
4.73,0.22,4.724880950881197,81.82,-9.06956121460764
4.71,0.8,4.641562237005985,84.48,-9.068440214092648
4.21,0.7,4.151397355108277,71.77,-9.06834276060076
4.73,0.41,4.712196939857248,83.21,-9.068273930328122
4.73,0.29,4.721101566371985,82.8,-9.067517611955688
4.7,0.47,4.676440954401114,80.99,-9.066988532338195
4.25,0.85,4.164132562731402,75.76,-9.064115465674872
4.51,1.04,4.388450751689028,81.12,-9.06299767547623
4.71,0.34,4.697712209150322,80.79,-9.061249932256198
4.5,1.38,4.283176391417939,89.18,-9.061072704109783
4.61,1.21,4.44837048816755,86.91,-9.060056839002993
4.21,0.98,4.0943497652252425,83.61,-9.059077678212333
4.71,0.65,4.664933011308952,83.39,-9.059015791348772
4.43,1.07,4.298837052040935,80.84,-9.05695503948443
4.22,0.91,4.120715957209378,79.47,-9.053951686754267
4.65,0.77,4.585804182474433,80.38,-9.053560241964131
4.73,0.52,4.701329599166602,83.69,-9.053142920528217
4.64,0.6,4.601043359934788,77.51,-9.053138130111712
4.13,0.37,4.113392760240626,61.96,-9.052473653410846
4.69,0.91,4.600869483043396,84.12,-9.050334389424032
4.43,1.27,4.2440546650579325,86.47,-9.049225975456508
4.6,1.03,4.483201980727613,83.06,-9.048082807525372
4.7,0.52,4.671145469796461,81.57,-9.047018694503834
4.76,0.28,4.751757569573599,88.29,-9.046820596001684
4.3,1.24,4.117329231431462,89.26,-9.044683494459935
4.74,0.21,4.735345816305289,84.18,-9.044636861066683
4.7,0.85,4.622499323958848,83.81,-9.041759407483474
4.68,0.55,4.647569257149375,78.81,-9.039223091273588
4.2,0.6,4.156921938165306,68.72,-9.03815556144331
4.62,0.9,4.53148982123981,80.23,-9.033260960346508
4.73,0.5,4.703498697778071,82.86,-9.032791666071498
4.75,0.24,4.743932967485945,86.5,-9.032720733029349
4.36,1.05,4.231678154113331,79.71,-9.028067040990038
4.2,0.62,4.153986037530699,69.18,-9.027449763654907
4.32,1.14,4.16686932840472,83.7,-9.02213335885696
4.68,0.6,4.641379105395291,79.52,-9.022064101902352
4.5,1.12,4.358394199702454,82.15,-9.02205738189314
4.17,0.69,4.11251747716651,72.48,-9.02073244137793
4.69,0.06,4.6896161889860455,75.88,-9.020611774453446
4.7,0.44,4.679358930451905,79.68,-9.019214206010563
4.53,0.76,4.465792202957948,76.3,-9.018770473310123
4.72,0.3,4.710456453466055,80.7,-9.018400479936526
4.5,0.94,4.400727212632021,78.5,-9.018279626601744
4.19,0.75,4.1223294385577685,73.99,-9.016459409797198
4.65,0.74,4.590740680979487,79.84,-9.01645263646166
4.23,0.76,4.161165702059941,73.0,-9.013363916732356
4.43,1.04,4.306193214429654,79.68,-9.01330781236904
4.66,0.53,4.629762412910624,77.49,-9.012774262364358
4.31,0.75,4.244243159857832,70.82,-9.011478545604906
4.73,0.33,4.718474329695988,82.15,-9.010449986013874
4.18,0.68,4.124318125460256,71.76,-9.01021937314693
4.59,1.08,4.461132143301742,83.25,-9.008763509038806
4.16,0.59,4.117948518376596,68.97,-9.008381188223062
4.39,1.11,4.24735211631906,81.6,-9.00821472500385
4.18,0.88,4.086318636621476,79.7,-9.007616134284527
4.28,1.09,4.138876659191477,83.32,-9.007471494589057
4.72,0.45,4.698499760561875,80.48,-9.00566783712566
4.26,1.06,4.126015026632841,83.47,-9.005223062796148
4.23,1.03,4.102682049586588,83.22,-9.003596833658001
4.54,0.83,4.463485185368044,76.38,-9.003354673340105
4.73,0.79,4.663560871265648,85.68,-9.00213204386382
4.69,0.52,4.661083565009322,79.86,-9.001643440499581
4.4,0.74,4.337326365400696,71.78,-9.000267857485595
4.72,0.51,4.692366140871788,82.41,-9.000040405353998
4.32,1.0,4.202665820642893,78.65,-8.999796530068492
4.15,0.49,4.12097075942065,64.76,-8.999748910869384
4.28,1.19,4.111240688648622,87.3,-8.999198748839278
4.16,0.59,4.117948518376596,68.86,-8.997690793932087
4.17,0.51,4.138695446635328,66.2,-8.996646537174287
4.41,1.07,4.2782239305581005,79.73,-8.9952752199456
4.67,1.0,4.561677323090707,83.47,-8.994724558395824
4.1,0.26,4.091747792814215,58.57,-8.994339408145697
4.68,0.5,4.653213943072035,77.98,-8.993417419101009
4.18,0.54,4.144972858777244,65.8,-8.992130878393839
4.77,0.05,4.7697379382938845,88.93,-8.99001837773233
4.75,0.64,4.706686732723987,84.74,-8.988439577637667
4.53,1.42,4.30168571608852,89.5,-8.987937691772776
4.77,0.08,4.769329093279263,88.75,-8.986598112734358
4.24,0.98,4.125190904673383,80.96,-8.986218020816493
4.73,0.64,4.686501893736948,83.7,-8.986210044517442
4.29,1.11,4.1439111959596815,83.69,-8.985961993798202
4.68,1.1,4.548889974488281,87.23,-8.983069467412145
4.39,1.16,4.233969768432457,83.01,-8.982516403145626
4.67,0.47,4.646288841645555,77.32,-8.981827908480154
4.77,0.44,4.749663145950458,88.64,-8.98037384912049
4.77,0.11,4.768731487513215,88.27,-8.978941386745761
4.14,0.62,4.09331161774913,70.62,-8.977160871232714
4.7,0.06,4.699617005671846,76.04,-8.975463910444024
4.38,1.04,4.254738534857342,78.79,-8.974948783526777
4.48,0.78,4.411575682225116,74.7,-8.972291907045063
4.58,0.94,4.4824993028443405,80.14,-8.97191316551393
4.14,0.39,4.121589499210225,61.76,-8.971669309668458
4.27,0.83,4.188555837039778,73.95,-8.97143990351035
4.76,0.19,4.756206471548517,83.27,-8.97085108499243
4.32,1.17,4.158545418773252,84.75,-8.970326736793615
4.69,0.42,4.671156173796804,77.64,-8.965722947461733
4.69,0.43,4.6702462461844565,77.77,-8.963517806268145
4.61,0.88,4.525229275959396,80.12,-8.962923379710903
4.38,1.11,4.237015459023014,81.45,-8.960259781365151
4.71,0.21,4.705316142407437,78.24,-8.957966407319185
4.76,0.24,4.7539457296018846,83.52,-8.957267625273602
4.54,0.87,4.455861308434094,77.53,-8.956306415017059
4.12,0.37,4.103352288068866,61.01,-8.955166923642038
4.71,1.05,4.591470352730158,85.81,-8.953776567808102
4.31,1.0,4.192385955515069,78.5,-8.953279251456735
4.75,0.54,4.719205441597134,84.41,-8.953129560955327
4.38,1.07,4.247293255710041,79.38,-8.952957152082273
4.68,0.59,4.642660874972455,79.06,-8.952330253785629
4.2,0.76,4.130665805896188,73.27,-8.950785540023203
4.31,1.13,4.159230698097906,83.02,-8.950777963439768
4.65,0.83,4.575325125059421,79.54,-8.950218003454674
4.66,0.66,4.613025037868319,78.02,-8.9501050153789
4.74,1.05,4.622239716847234,87.69,-8.949683698570325
4.66,1.08,4.53312254411901,85.67,-8.946917215651167
4.44,1.01,4.323598038671033,76.8,-8.946908658291314
4.36,1.06,4.229184318518171,79.28,-8.945567813581901
4.65,0.42,4.630993413944788,74.86,-8.945134138619494
4.61,0.68,4.559572348367772,75.97,-8.943824726481628
4.76,0.41,4.742309563915034,84.61,-8.943223648294156
4.69,0.68,4.640441789312738,79.43,-8.942380204009794
4.47,1.03,4.349712634186309,77.51,-8.941210150405992
4.59,0.94,4.492716327568434,80.15,-8.939487831966899
4.45,1.04,4.326765535593534,77.52,-8.936356592854708
4.76,0.21,4.755365390798062,82.49,-8.93631151569852
4.3,0.9,4.204759208325728,75.35,-8.933232578835888
4.24,1.01,4.117948518376596,81.28,-8.931346339862559
4.64,0.62,4.598391022955747,76.03,-8.929931137133876
4.74,0.25,4.733402581653076,81.48,-8.92982491422526
4.76,0.44,4.739620237951559,84.82,-8.929384437070459
4.13,0.47,4.10316950661315,63.78,-8.928145720128615
4.54,0.91,4.447864656214261,76.67,-8.92765321427584
4.77,0.6,4.732113692632501,88.77,-8.924719658184138
4.69,0.44,4.669314724882015,77.38,-8.922539456769416
4.68,1.16,4.533960740897521,87.52,-8.91937095546565
4.74,0.61,4.700585069967355,82.76,-8.919298249706507
4.74,0.25,4.733402581653076,80.05,-8.919020946374653
4.38,1.08,4.244761477397758,79.45,-8.918971863216214
4.76,0.32,4.749231516782478,83.6,-8.916720616399516
4.2,0.97,4.086453229880406,81.76,-8.916349108807863
4.38,1.08,4.244761477397758,79.42,-8.915466434501209
4.73,0.34,4.717764301022255,80.3,-8.914074426407145
4.73,0.66,4.68372714832963,82.01,-8.912698156892471
4.34,1.06,4.208562700020043,79.3,-8.911201191560785
4.74,0.4,4.723092207442069,81.19,-8.910853592712852
4.73,0.55,4.6979144308937775,81.41,-8.910698329913249
4.73,0.26,4.722848716611618,79.11,-8.910060226167555
4.39,1.14,4.239398542246294,80.93,-8.908761048083473
4.55,1.46,4.30939670951747,89.78,-8.907515990765946
4.52,0.89,4.43151215726641,75.82,-8.906994506529864
4.22,0.96,4.10935518056057,80.02,-8.906887405716493
4.32,1.22,4.144152506846243,85.53,-8.906654132846644
4.72,0.51,4.692366140871788,79.77,-8.90533012356252
4.21,0.91,4.110474425172842,78.52,-8.90498999018664
4.76,0.59,4.72329334257359,86.03,-8.904841598636137
4.25,1.09,4.107846150965248,83.99,-8.904165329147537
4.23,0.96,4.119623769229419,79.5,-8.90381505898938
4.04,0.68,3.9823611086891657,82.5,-8.90241992964642
4.59,0.88,4.504852938776137,77.78,-8.90183367200507
4.38,1.3,4.182630751094339,87.29,-8.898081111852534
4.25,1.08,4.110486589200845,83.62,-8.8978517564882
4.77,0.17,4.766969687338068,84.46,-8.897110889910081
4.18,0.91,4.079742638941824,80.26,-8.895789540664529
4.47,1.32,4.2706556873623045,85.96,-8.895704784189434
4.69,0.82,4.617759196839957,81.18,-8.894384841189499
4.2,0.79,4.125033333198655,73.65,-8.894043432083748
4.12,0.45,4.095351022806225,62.92,-8.89250313912751
4.39,1.13,4.242074963976945,80.52,-8.891572201175734
4.72,0.36,4.706251162018448,78.17,-8.89046279826341
4.51,0.66,4.461445953948115,71.64,-8.890346843281899
4.21,0.92,4.108247801678959,78.69,-8.890145791107503
4.67,0.18,4.666529759896534,73.74,-8.887701440807048
4.17,0.57,4.1308594747340415,67.09,-8.88543971838078
4.75,1.16,4.606180630413879,88.52,-8.885301631759923
4.17,0.54,4.13488814842675,65.03,-8.884404473273221
4.71,0.39,4.693825731745907,77.75,-8.883771697701716
4.73,0.27,4.722287581247039,79.75,-8.883141031855335
4.79,0.24,4.78398369562439,87.52,-8.878903842345013
4.28,0.98,4.1662933166065015,78.05,-8.878796951127299
4.78,0.59,4.743448112923763,86.82,-8.878638728983953
4.53,0.96,4.427109666588349,77.14,-8.877515660192126
4.72,0.45,4.698499760561875,79.39,-8.877317873586579
4.21,0.93,4.105995616169117,79.41,-8.877290858682278
4.74,0.27,4.732303878662062,79.63,-8.87687816008621
4.74,0.34,4.727790181469563,80.61,-8.876656487351585
4.76,0.33,4.748547146233256,82.8,-8.874638645204595
4.55,1.04,4.429548509724213,80.21,-8.874135925380124
4.61,0.88,4.525229275959396,78.21,-8.874070921048665
4.77,0.74,4.712249993368348,85.86,-8.873343399714347
4.13,0.4,4.110583900129031,61.17,-8.873140073448456
4.3,1.15,4.14336819507994,83.72,-8.872753373881203
4.25,1.12,4.099768286135205,84.56,-8.872206528213722
4.78,0.15,4.777645863812009,85.56,-8.871098006951481
4.24,1.13,4.086648993980276,87.27,-8.869855187342267
4.75,0.28,4.741740186893416,80.69,-8.869080454728504
4.22,1.01,4.097352803945494,81.85,-8.868753265596702
4.74,0.28,4.731722730676429,79.57,-8.86653947044948
4.65,0.53,4.619696959758292,75.26,-8.866404549022695
4.74,0.27,4.732303878662062,79.43,-8.866268395133487
4.25,1.01,4.128244178824698,80.61,-8.865187924804463
4.42,1.19,4.256794568686631,81.73,-8.864955276298536
4.76,0.21,4.755365390798062,80.7,-8.863642671358184
4.61,0.16,4.607222590672172,69.37,-8.862677180228022
4.72,0.17,4.716937565836545,77.02,-8.859786228912675
4.23,1.03,4.102682049586588,81.69,-8.856570993234497
4.74,0.4,4.723092207442069,80.17,-8.855105175579782
4.63,0.62,4.588300338905464,75.27,-8.85507134278838
4.74,0.18,4.736581045437732,79.0,-8.854619097315316
4.23,0.77,4.159326868617085,71.88,-8.852966017032854
4.66,1.08,4.53312254411901,84.09,-8.85177992115711
4.59,1.01,4.47749930206583,80.6,-8.850992286924667
4.12,0.48,4.091943303615044,64.89,-8.850747212456648
4.24,1.16,4.078234912311943,87.96,-8.850321764159515
4.78,0.69,4.729936574627613,86.56,-8.849568319773025
4.6,1.0,4.489988864128729,79.33,-8.8489654456832
4.16,0.54,4.124803025600132,64.7,-8.845852214176784
4.75,0.23,4.744428311187766,80.55,-8.845812346592748
4.26,1.14,4.1046315303568965,84.83,-8.841107147954114
4.3,1.17,4.137765097247547,83.97,-8.840168245652666
4.78,0.25,4.773457866159499,83.42,-8.839511650476233
4.44,1.02,4.321249819207401,76.17,-8.838076046806187
4.77,0.35,4.757141999141922,82.22,-8.837128072572563
4.74,0.85,4.663164161811163,83.66,-8.836350118941514
4.64,0.49,4.6140546160616696,73.76,-8.835206430160174
4.25,1.16,4.088630577589519,86.97,-8.833490551223099
4.67,0.78,4.604400069498739,78.61,-8.832985317606175
4.26,1.13,4.107395768610568,84.48,-8.832805473402036
4.72,0.35,4.707005417460235,78.12,-8.829179404086846
4.55,1.24,4.377773406653204,82.06,-8.828453735797877
3.98,0.35,3.964580684006822,67.6,-8.827892062093618
4.4,1.25,4.21870833312757,84.19,-8.827294508009597
4.26,1.12,4.110133817772847,84.1,-8.825075869083873
4.6,0.7,4.546427168667722,74.45,-8.82460534427261
4.65,0.65,4.604345773288536,75.95,-8.822057926163062
4.41,1.03,4.288029850642367,76.17,-8.82104088134946
4.41,1.13,4.262769053092133,79.79,-8.818349120994778
4.15,0.48,4.122147498574014,62.93,-8.817326424232347
4.6,1.15,4.453930848138529,82.8,-8.816309700054443
4.78,0.16,4.777321425234019,81.72,-8.815619462848618
4.53,0.84,4.45143796991489,74.45,-8.814837170594569
4.05,0.7,3.989047505357639,81.98,-8.81423530050219
4.23,0.76,4.161165702059941,71.24,-8.811730115668183
4.65,0.54,4.618538729944786,74.85,-8.811305987616816
4.15,0.67,4.095558569963321,70.24,-8.811124606009257
4.17,0.7,4.11082716737155,70.86,-8.811089577816338
4.59,0.37,4.575062841098469,69.8,-8.810923432093885
4.75,1.34,4.557071428011635,89.94,-8.80984164401598
4.55,0.79,4.4808927681880535,74.16,-8.809422958389122
4.15,0.5,4.119769411022904,63.35,-8.809333663147859
4.47,1.35,4.261267417095529,86.04,-8.808804563448277
4.59,0.89,4.502887962186045,76.83,-8.807642653684505
4.8,0.43,4.780700785449765,87.92,-8.807521576985527
4.72,0.42,4.701276422419766,77.86,-8.806531072703748
4.68,0.48,4.655319537904997,75.38,-8.806103896847572
4.54,1.38,4.325182077092246,86.61,-8.804192955977173
4.68,0.47,4.656339764235423,75.85,-8.803741816802503
4.47,1.16,4.316862286429809,79.29,-8.802158568293239
4.7,0.38,4.684613111026352,76.46,-8.800814080236282
4.16,0.52,4.127372045260762,63.79,-8.800110576224514
4.8,0.05,4.799739576268696,86.56,-8.799540849031787
4.79,0.03,4.789906053358457,83.38,-8.795339982313573
4.51,0.67,4.459955156725233,71.06,-8.794874549078811
4.18,0.85,4.092664168973554,76.05,-8.794463960849924
4.63,0.78,4.563825150024922,76.9,-8.793848733564367
4.4,1.11,4.2576871655865,79.07,-8.793513338527106
4.24,1.19,4.0695822881470285,89.22,-8.793200418985922
4.64,0.99,4.53315563377213,80.24,-8.790858476995897
4.27,1.14,4.115009112991124,83.65,-8.788582773012527
4.28,1.03,4.154214727237869,78.65,-8.787773182208044
4.59,0.72,4.53317769340669,74.51,-8.787769745352886
4.71,0.62,4.669014885390707,78.82,-8.78558085228157
4.78,0.12,4.778493486445284,81.96,-8.784483697731476
4.4,1.28,4.209703077415319,84.09,-8.78415724029398
4.79,0.19,4.786230249371628,82.71,-8.783315290716304
4.26,1.11,4.1128457301484085,82.72,-8.78255947749937
4.76,0.23,4.754440030119215,80.36,-8.782253311211637
4.65,0.74,4.590740680979487,76.82,-8.781966728884502
4.77,0.23,4.764451699828638,80.35,-8.781789174430893
4.67,0.62,4.628660713424565,76.52,-8.781397597840899
4.79,0.09,4.789154413881432,83.42,-8.781322207609378
4.81,0.52,4.781809281014875,89.35,-8.781113582026158
4.55,0.87,4.466049708635137,75.06,-8.780778550927716
4.73,0.33,4.718474329695988,77.88,-8.779355979998483
4.81,0.53,4.78071124415604,89.62,-8.779279522990693
4.67,0.38,4.654513938103526,73.59,-8.77843622677161
4.64,0.81,4.568752564978761,77.37,-8.778201142875421
4.36,1.2,4.191610668943384,82.12,-8.776699284861959
4.76,0.24,4.7539457296018846,80.35,-8.77589312656092
4.74,1.2,4.585586113028519,86.96,-8.775439574610628
4.33,1.07,4.1957120968913015,78.85,-8.774869364877047
4.73,0.57,4.695529789065341,79.17,-8.774800818250544
4.28,1.27,4.087236230021456,89.43,-8.773794197004293
4.28,1.15,4.122608397604604,83.27,-8.772904867964135
4.18,0.72,4.117523527558768,70.75,-8.77182513054219
4.51,1.43,4.277288860949188,87.69,-8.771355350587386
4.8,0.44,4.779790790400768,86.66,-8.769711671647569
4.32,1.34,4.106920987796089,89.69,-8.768187401487568
4.81,0.32,4.799343705133025,89.64,-8.766801565586151
4.37,1.12,4.224038352098617,79.32,-8.764822927743538
4.58,1.1,4.445941969931681,81.1,-8.764533874285013
4.81,0.59,4.77367782741986,88.45,-8.764500634468122
4.54,1.27,4.35874982076283,83.74,-8.763971748145195
4.66,0.46,4.63724055878062,73.58,-8.76311764305374
4.16,0.43,4.13771676169358,60.87,-8.762673852675254
4.75,0.23,4.744428311187766,78.0,-8.761134589434379
4.77,0.2,4.765805283475186,80.74,-8.760996702992356
4.24,0.47,4.213869955278639,62.73,-8.760062265442272
4.21,1.01,4.0870527278223365,81.46,-8.759662346081852
4.22,0.94,4.113976178832347,78.01,-8.75936762747668
4.8,0.15,4.797655677515842,85.39,-8.757820256814622
4.08,0.39,4.061317520214345,60.34,-8.756514772883206
4.79,0.45,4.768815366524478,84.65,-8.754692915767913
4.75,0.39,4.733962399512696,79.22,-8.75466673856852
4.58,0.49,4.553712770915618,70.39,-8.754557032327018
4.23,1.08,4.089804396300636,82.87,-8.754070583203793
4.18,0.76,4.110328454028948,72.23,-8.753394328767843
4.82,0.16,4.817343666378807,89.47,-8.75197399615331
4.66,1.16,4.513313638558703,84.25,-8.751890923327753
4.24,0.94,4.134489085727522,76.85,-8.747120174395926
4.18,0.84,4.094728318215996,75.71,-8.746388335804808
4.75,0.6,4.711952886012338,80.78,-8.74626314766369
4.77,0.14,4.767945050018928,79.83,-8.745690287950415
4.14,0.49,4.110900144737159,62.65,-8.745419506303765
